NICsChecksID,Month,State,Permit,Permit_Recheck,Handgun,Long_Gun,Other,Multiple,Admin,PrePawn_Handgun,Pre_Pawn_Long_Gun,Prepawn_Other,Redemption_Handgun,Redemption_Long_Gun,Redemption_Other,Returned_Handgun,Returned_Long_Gun,Returned_Other,Rentals_Handgun,Rentals_Long_Gun,Private_Sale_Handgun,private_sale_long_gun,Private_Sale_Other,Return_To_Seller_Handgun,Return_To_Seller_Long_Gun,Return_To_Seller_Other,Totals,Latitude,longitude
13831,2001-06,Mississippi,0,,3894,4764,,166,0,,,,,,,,,,,,,,,,,,8824,33.6071,-88.659
13832,2001-06,Missouri,0,,2470,8085,,87,0,,,,,,,,,,,,,,,,,,10642,38.6167,-90.1936
13833,2001-06,Montana,123,,1394,3628,,116,3,,,,,,,,,,,,,,,,,,5264,45.776,-108.498
13834,2001-06,Nebraska,801,,11,1297,,2,0,,,,,,,,,,,,,,,,,,2111,42.268,-96.8673
13835,2001-06,Nevada,0,,1719,1736,,100,0,,,,,,,,,,,,,,,,,,3555,36.1782,-115.064
13836,2001-06,New Hampshire,113,,942,1416,,8,1,,,,,,,,,,,,,,,,,,2480,43.2465,-70.8627
13837,2001-06,New Jersey,0,,974,1384,,58,1,,,,,,,,,,,,,,,,,,2417,40.7047,-74.0794
13838,2001-06,New Mexico,0,,2210,3227,,94,0,,,,,,,,,,,,,,,,,,5531,32.7116,-104.396
13839,2001-06,New York,5044,,717,4485,,5,69,,,,,,,,,,,,,,,,,,10320,40.6403,-74.166
13840,2001-06,North Carolina,5987,,1379,9020,,106,0,,,,,,,,,,,,,,,,,,16492,35.1002,-78.9817
13841,2001-06,North Dakota,116,,345,1298,,27,0,,,,,,,,,,,,,,,,,,1786,47.8889,-97.0635
13842,2001-06,Ohio,0,,6155,8787,,370,0,,,,,,,,,,,,,,,,,,15312,39.1016,-84.5097
13843,2001-06,Oklahoma,0,,3399,5627,,257,0,,,,,,,,,,,,,,,,,,9283,35.7479,-95.3697
13844,2001-06,Oregon,51,,3805,6363,,212,0,,,,,,,,,,,,,,,,,,10431,45.5867,-122.587
13845,2001-06,Pennsylvania,184,,0,28828,,263,0,,,,,,,,,,,,,,,,,,29275,39.9325,-75.1745
13847,2001-06,Rhode Island,0,,273,242,,65,0,,,,,,,,,,,,,,,,,,580,41.8201,-71.4281
13848,2001-06,South Carolina,1118,,3067,3260,,73,0,,,,,,,,,,,,,,,,,,7518,32.7792,-80.2227
13849,2001-06,South Dakota,0,,477,1639,,58,0,,,,,,,,,,,,,,,,,,2174,43.3067,-100.581
13850,2001-06,Tennessee,1,,6582,5997,,246,0,,,,,,,,,,,,,,,,,,12826,35.1446,-85.2751
13851,2001-06,Texas,4796,,13372,20512,,730,2,,,,,,,,,,,,,,,,,,39412,35.2094,-101.852
13852,2001-06,Utah,0,,1351,2728,,51,0,,,,,,,,,,,,,,,,,,4130,40.7791,-111.942
13853,2001-06,Vermont,0,,391,648,,20,0,,,,,,,,,,,,,,,,,,1059,43.6081,-73.2739
13855,2001-06,Virginia,0,,4793,6263,,114,0,,,,,,,,,,,,,,,,,,11170,36.9172,-76.2739
13856,2001-06,Washington,2399,,2853,5618,,215,25,,,,,,,,,,,,,,,,,,11110,46.8306,-122.252
13857,2001-06,West Virginia,0,,2570,4916,,166,0,,,,,,,,,,,,,,,,,,7652,38.416,-82.4205
13858,2001-06,Wisconsin,0,,2318,6101,,6,0,,,,,,,,,,,,,,,,,,8425,43.0694,-87.9049
13859,2001-06,Wyoming,162,,688,1346,,35,0,,,,,,,,,,,,,,,,,,2231,42.8973,-106.464
13860,2001-05,Alabama,0,,5892,6002,,244,0,,,,,,,,,,,,,,,,,,12138,32.4184,-86.2826
13861,2001-05,Alaska,0,,983,1897,,85,0,,,,,,,,,,,,,,,,,,2965,61.615,-149.619
13862,2001-05,Arizona,1037,,4654,4073,,210,84,,,,,,,,,,,,,,,,,,10058,33.5093,-112.074
13863,2001-05,Arkansas,526,,2777,5046,,232,0,,,,,,,,,,,,,,,,,,8581,35.9273,-89.919
13864,2001-05,California,21051,,27523,28029,,0,0,,,,,,,,,,,,,,,,,,76603,34.1477,-119.195
13865,2001-05,Colorado,0,,8794,11573,,710,0,,,,,,,,,,,,,,,,,,21077,38.9184,-104.712
13866,2001-05,Connecticut,6877,,0,0,,0,2,,,,,,,,,,,,,,,,,,6879,41.2024,-73.1981
13867,2001-05,Delaware,0,,395,511,,12,0,,,,,,,,,,,,,,,,,,918,39.7454,-75.5726
13868,2001-05,District of Columbia,0,,2,1,,0,0,,,,,,,,,,,,,,,,,,3,38.831,-77.002
13869,2001-05,Florida,0,,9864,7324,,338,952,,,,,,,,,,,,,,,,,,18478,29.5533,-81.2302
13870,2001-05,Georgia,2771,,5199,5370,,185,4250,,,,,,,,,,,,,,,,,,17775,33.7689,-84.4215
13872,2001-05,Hawaii,620,,0,0,,0,0,,,,,,,,,,,,,,,,,,620,21.3186,-157.865
13873,2001-05,Idaho,0,,1395,2903,,122,972,,,,,,,,,,,,,,,,,,5392,42.5578,-114.471
13874,2001-05,Illinois,19159,,3969,4792,,149,0,,,,,,,,,,,,,,,,,,28069,41.6762,-87.6204
13875,2001-05,Indiana,6064,,2077,2696,,5,0,,,,,,,,,,,,,,,,,,10842,41.5779,-87.1563
13876,2001-05,Iowa,2768,,35,1468,,3,10,,,,,,,,,,,,,,,,,,4284,42.4876,-92.3412
13877,2001-05,Kansas,0,,1830,2900,,130,0,,,,,,,,,,,,,,,,,,4860,37.6779,-97.3495
13878,2001-05,Kentucky,0,,5730,6876,,303,0,,,,,,,,,,,,,,,,,,12909,38.0652,-84.5067
13879,2001-05,Louisiana,0,,4058,4492,,170,0,,,,,,,,,,,,,,,,,,8720,29.9668,-90.0188
13880,2001-05,Maine,0,,891,1616,,63,0,,,,,,,,,,,,,,,,,,2570,43.4564,-70.5447
13882,2001-05,Maryland,1846,,124,2233,,8,0,,,,,,,,,,,,,,,,,,4211,39.3342,-76.6844
13883,2001-05,Massachusetts,2758,,1085,714,,25,198,,,,,,,,,,,,,,,,,,4780,41.6942,-71.1366
13884,2001-05,Michigan,10225,,96,8354,,7,0,,,,,,,,,,,,,,,,,,18682,42.3819,-83.2819
13885,2001-05,Minnesota,2643,,2058,5580,,108,0,,,,,,,,,,,,,,,,,,10389,44.9918,-93.1702
13886,2001-05,Mississippi,0,,3662,4133,,134,0,,,,,,,,,,,,,,,,,,7929,33.6071,-88.659
13887,2001-05,Missouri,4,,2458,7746,,92,0,,,,,,,,,,,,,,,,,,10300,38.6167,-90.1936
13888,2001-05,Montana,148,,1458,3593,,93,8,,,,,,,,,,,,,,,,,,5300,45.776,-108.498
13889,2001-05,Nebraska,922,,14,1180,,0,0,,,,,,,,,,,,,,,,,,2116,42.268,-96.8673
13890,2001-05,Nevada,0,,1814,1598,,104,0,,,,,,,,,,,,,,,,,,3516,36.1782,-115.064
13891,2001-05,New Hampshire,66,,971,1427,,13,0,,,,,,,,,,,,,,,,,,2477,43.2465,-70.8627
13892,2001-05,New Jersey,0,,1132,1507,,51,1,,,,,,,,,,,,,,,,,,2691,40.7047,-74.0794
13893,2001-05,New Mexico,0,,2181,3142,,134,0,,,,,,,,,,,,,,,,,,5457,32.7116,-104.396
13894,2001-05,New York,4201,,811,5133,,11,70,,,,,,,,,,,,,,,,,,10226,40.6403,-74.166
13895,2001-05,North Carolina,6525,,1211,7858,,87,0,,,,,,,,,,,,,,,,,,15681,35.1002,-78.9817
13896,2001-05,North Dakota,242,,354,1257,,16,0,,,,,,,,,,,,,,,,,,1869,47.8889,-97.0635
13897,2001-05,Ohio,0,,6322,8331,,422,0,,,,,,,,,,,,,,,,,,15075,39.1016,-84.5097
13898,2001-05,Oklahoma,0,,3507,5461,,251,0,,,,,,,,,,,,,,,,,,9219,35.7479,-95.3697
13899,2001-05,Oregon,22,,3282,5542,,187,0,,,,,,,,,,,,,,,,,,9033,45.5867,-122.587
13900,2001-05,Pennsylvania,199,,0,30291,,189,0,,,,,,,,,,,,,,,,,,30679,39.9325,-75.1745
13902,2001-05,Rhode Island,0,,274,252,,72,0,,,,,,,,,,,,,,,,,,598,41.8201,-71.4281
13903,2001-05,South Carolina,1410,,3151,2868,,82,0,,,,,,,,,,,,,,,,,,7511,32.7792,-80.2227
13904,2001-05,South Dakota,0,,494,1504,,32,0,,,,,,,,,,,,,,,,,,2030,43.3067,-100.581
13905,2001-05,Tennessee,1,,6585,5489,,208,0,,,,,,,,,,,,,,,,,,12283,35.1446,-85.2751
13906,2001-05,Texas,7368,,13458,19377,,728,0,,,,,,,,,,,,,,,,,,40931,35.2094,-101.852
13907,2001-05,Utah,0,,1246,2437,,45,0,,,,,,,,,,,,,,,,,,3728,40.7791,-111.942
13908,2001-05,Vermont,0,,342,677,,12,0,,,,,,,,,,,,,,,,,,1031,43.6081,-73.2739
13910,2001-05,Virginia,0,,5009,6157,,149,0,,,,,,,,,,,,,,,,,,11315,36.9172,-76.2739
13911,2001-05,Washington,2519,,2836,4955,,134,27,,,,,,,,,,,,,,,,,,10471,46.8306,-122.252
13912,2001-05,West Virginia,0,,2521,4742,,143,0,,,,,,,,,,,,,,,,,,7406,38.416,-82.4205
13913,2001-05,Wisconsin,0,,2599,6258,,11,0,,,,,,,,,,,,,,,,,,8868,43.0694,-87.9049
13914,2001-05,Wyoming,220,,710,1367,,41,0,,,,,,,,,,,,,,,,,,2338,42.8973,-106.464
13915,2001-04,Alabama,0,,6004,6346,,215,0,,,,,,,,,,,,,,,,,,12565,32.4184,-86.2826
13916,2001-04,Alaska,0,,1231,2084,,83,0,,,,,,,,,,,,,,,,,,3398,61.615,-149.619
13917,2001-04,Arizona,963,,4957,4363,,218,64,,,,,,,,,,,,,,,,,,10565,33.5093,-112.074
13918,2001-04,Arkansas,600,,2898,5344,,172,0,,,,,,,,,,,,,,,,,,9014,35.9273,-89.919
13919,2001-04,California,20385,,27625,29110,,0,0,,,,,,,,,,,,,,,,,,77120,34.1477,-119.195
13920,2001-04,Colorado,0,,9666,12713,,645,0,,,,,,,,,,,,,,,,,,23024,38.9184,-104.712
13921,2001-04,Connecticut,6890,,0,0,,0,4,,,,,,,,,,,,,,,,,,6894,41.2024,-73.1981
13922,2001-04,Delaware,0,,343,580,,6,0,,,,,,,,,,,,,,,,,,929,39.7454,-75.5726
13923,2001-04,District of Columbia,0,,2,1,,0,0,,,,,,,,,,,,,,,,,,3,38.831,-77.002
13924,2001-04,Florida,0,,10081,7707,,335,1238,,,,,,,,,,,,,,,,,,19361,29.5533,-81.2302
13925,2001-04,Georgia,3097,,5249,5641,,153,4341,,,,,,,,,,,,,,,,,,18481,33.7689,-84.4215
13927,2001-04,Hawaii,623,,0,0,,0,0,,,,,,,,,,,,,,,,,,623,21.3186,-157.865
13928,2001-04,Idaho,0,,1277,3207,,97,936,,,,,,,,,,,,,,,,,,5517,42.5578,-114.471
13929,2001-04,Illinois,20533,,4220,5783,,180,0,,,,,,,,,,,,,,,,,,30716,41.6762,-87.6204
13930,2001-04,Indiana,6656,,1592,3145,,6,0,,,,,,,,,,,,,,,,,,11399,41.5779,-87.1563
13931,2001-04,Iowa,3328,,28,2306,,2,12,,,,,,,,,,,,,,,,,,5676,42.4876,-92.3412
13932,2001-04,Kansas,0,,1924,3443,,140,0,,,,,,,,,,,,,,,,,,5507,37.6779,-97.3495
13933,2001-04,Kentucky,0,,5610,8366,,283,0,,,,,,,,,,,,,,,,,,14259,38.0652,-84.5067
13934,2001-04,Louisiana,0,,3943,4333,,198,0,,,,,,,,,,,,,,,,,,8474,29.9668,-90.0188
13935,2001-04,Maine,0,,1122,2075,,73,0,,,,,,,,,,,,,,,,,,3270,43.4564,-70.5447
13937,2001-04,Maryland,2184,,126,2779,,16,0,,,,,,,,,,,,,,,,,,5105,39.3342,-76.6844
13938,2001-04,Massachusetts,2504,,1121,900,,30,192,,,,,,,,,,,,,,,,,,4747,41.6942,-71.1366
13939,2001-04,Michigan,12640,,81,11129,,9,0,,,,,,,,,,,,,,,,,,23859,42.3819,-83.2819
13940,2001-04,Minnesota,3523,,2508,8764,,96,0,,,,,,,,,,,,,,,,,,14891,44.9918,-93.1702
13941,2001-04,Mississippi,0,,3758,4471,,127,0,,,,,,,,,,,,,,,,,,8356,33.6071,-88.659
13942,2001-04,Missouri,0,,2548,10005,,119,0,,,,,,,,,,,,,,,,,,12672,38.6167,-90.1936
13943,2001-04,Montana,14,,1548,4061,,95,0,,,,,,,,,,,,,,,,,,5718,45.776,-108.498
13944,2001-04,Nebraska,1026,,19,1324,,1,0,,,,,,,,,,,,,,,,,,2370,42.268,-96.8673
13945,2001-04,Nevada,0,,1742,1552,,98,0,,,,,,,,,,,,,,,,,,3392,36.1782,-115.064
13946,2001-04,New Hampshire,57,,1146,2012,,21,0,,,,,,,,,,,,,,,,,,3236,43.2465,-70.8627
13947,2001-04,New Jersey,0,,1151,1508,,44,1,,,,,,,,,,,,,,,,,,2704,40.7047,-74.0794
13948,2001-04,New Mexico,0,,2172,3432,,127,0,,,,,,,,,,,,,,,,,,5731,32.7116,-104.396
13949,2001-04,New York,5137,,788,6964,,7,69,,,,,,,,,,,,,,,,,,12965,40.6403,-74.166
13950,2001-04,North Carolina,6616,,997,8616,,81,0,,,,,,,,,,,,,,,,,,16310,35.1002,-78.9817
13951,2001-04,North Dakota,173,,430,1507,,22,0,,,,,,,,,,,,,,,,,,2132,47.8889,-97.0635
13952,2001-04,Ohio,0,,7319,10962,,431,0,,,,,,,,,,,,,,,,,,18712,39.1016,-84.5097
13953,2001-04,Oklahoma,0,,3959,6440,,270,1,,,,,,,,,,,,,,,,,,10670,35.7479,-95.3697
13954,2001-04,Oregon,41,,3772,6965,,199,0,,,,,,,,,,,,,,,,,,10977,45.5867,-122.587
13955,2001-04,Pennsylvania,292,,0,35652,,416,0,,,,,,,,,,,,,,,,,,36360,39.9325,-75.1745
13957,2001-04,Rhode Island,0,,303,344,,73,0,,,,,,,,,,,,,,,,,,720,41.8201,-71.4281
13958,2001-04,South Carolina,1079,,3004,3112,,81,0,,,,,,,,,,,,,,,,,,7276,32.7792,-80.2227
13959,2001-04,South Dakota,0,,524,1750,,18,0,,,,,,,,,,,,,,,,,,2292,43.3067,-100.581
13960,2001-04,Tennessee,0,,6271,5923,,208,0,,,,,,,,,,,,,,,,,,12402,35.1446,-85.2751
13961,2001-04,Texas,5284,,12884,19527,,714,0,,,,,,,,,,,,,,,,,,38409,35.2094,-101.852
13962,2001-04,Utah,0,,1690,2865,,67,0,,,,,,,,,,,,,,,,,,4622,40.7791,-111.942
13963,2001-04,Vermont,0,,442,1154,,19,0,,,,,,,,,,,,,,,,,,1615,43.6081,-73.2739
13965,2001-04,Virginia,0,,4954,6897,,119,0,,,,,,,,,,,,,,,,,,11970,36.9172,-76.2739
13966,2001-04,Washington,2589,,2906,5617,,160,17,,,,,,,,,,,,,,,,,,11289,46.8306,-122.252
13967,2001-04,West Virginia,0,,2594,5645,,160,0,,,,,,,,,,,,,,,,,,8399,38.416,-82.4205
13968,2001-04,Wisconsin,0,,3308,10920,,11,0,,,,,,,,,,,,,,,,,,14239,43.0694,-87.9049
13969,2001-04,Wyoming,205,,674,1461,,50,0,,,,,,,,,,,,,,,,,,2390,42.8973,-106.464
13970,2001-03,Alabama,0,,8099,9614,,321,0,,,,,,,,,,,,,,,,,,18034,32.4184,-86.2826
13971,2001-03,Alaska,0,,1063,1780,,69,0,,,,,,,,,,,,,,,,,,2912,61.615,-149.619
13972,2001-03,Arizona,1265,,5829,5024,,278,54,,,,,,,,,,,,,,,,,,12450,33.5093,-112.074
13973,2001-03,Arkansas,919,,4147,8398,,214,2,,,,,,,,,,,,,,,,,,13680,35.9273,-89.919
13974,2001-03,California,21878,,19950,23299,,0,0,,,,,,,,,,,,,,,,,,65127,34.1477,-119.195
13975,2001-03,Colorado,0,,12566,16014,,742,9,,,,,,,,,,,,,,,,,,29331,38.9184,-104.712
13976,2001-03,Connecticut,7470,,2,0,,0,10,,,,,,,,,,,,,,,,,,7482,41.2024,-73.1981
13977,2001-03,Delaware,0,,495,723,,16,0,,,,,,,,,,,,,,,,,,1234,39.7454,-75.5726
13978,2001-03,District of Columbia,0,,3,0,,0,0,,,,,,,,,,,,,,,,,,3,38.831,-77.002
13979,2001-03,Florida,0,,11532,10239,,420,1090,,,,,,,,,,,,,,,,,,23281,29.5533,-81.2302
13980,2001-03,Georgia,3483,,7509,9325,,259,6749,,,,,,,,,,,,,,,,,,27325,33.7689,-84.4215
13982,2001-03,Hawaii,601,,0,0,,0,0,,,,,,,,,,,,,,,,,,601,21.3186,-157.865
13983,2001-03,Idaho,0,,1712,3673,,96,898,,,,,,,,,,,,,,,,,,6379,42.5578,-114.471
13984,2001-03,Illinois,25752,,5549,7788,,199,0,,,,,,,,,,,,,,,,,,39288,41.6762,-87.6204
13985,2001-03,Indiana,7449,,2916,4536,,5,0,,,,,,,,,,,,,,,,,,14906,41.5779,-87.1563
13986,2001-03,Iowa,4950,,40,3204,,1,7,,,,,,,,,,,,,,,,,,8202,42.4876,-92.3412
13987,2001-03,Kansas,0,,3088,4864,,189,0,,,,,,,,,,,,,,,,,,8141,37.6779,-97.3495
13988,2001-03,Kentucky,0,,7957,11918,,437,0,,,,,,,,,,,,,,,,,,20312,38.0652,-84.5067
13989,2001-03,Louisiana,0,,5952,6356,,219,0,,,,,,,,,,,,,,,,,,12527,29.9668,-90.0188
13990,2001-03,Maine,0,,1192,2123,,48,0,,,,,,,,,,,,,,,,,,3363,43.4564,-70.5447
13992,2001-03,Maryland,2412,,139,3613,,6,0,,,,,,,,,,,,,,,,,,6170,39.3342,-76.6844
13993,2001-03,Massachusetts,2911,,1444,1148,,46,198,,,,,,,,,,,,,,,,,,5747,41.6942,-71.1366
13994,2001-03,Michigan,14717,,138,13609,,8,0,,,,,,,,,,,,,,,,,,28472,42.3819,-83.2819
13995,2001-03,Minnesota,4333,,3097,9640,,124,0,,,,,,,,,,,,,,,,,,17194,44.9918,-93.1702
13996,2001-03,Mississippi,0,,5199,6866,,236,0,,,,,,,,,,,,,,,,,,12301,33.6071,-88.659
13997,2001-03,Missouri,0,,3602,12674,,185,0,,,,,,,,,,,,,,,,,,16461,38.6167,-90.1936
13998,2001-03,Montana,10,,1852,4189,,134,0,,,,,,,,,,,,,,,,,,6185,45.776,-108.498
13999,2001-03,Nebraska,1353,,37,1914,,1,0,,,,,,,,,,,,,,,,,,3305,42.268,-96.8673
14000,2001-03,Nevada,0,,2135,2060,,129,0,,,,,,,,,,,,,,,,,,4324,36.1782,-115.064
14001,2001-03,New Hampshire,45,,1231,1868,,21,0,,,,,,,,,,,,,,,,,,3165,43.2465,-70.8627
14002,2001-03,New Jersey,0,,1359,1988,,66,0,,,,,,,,,,,,,,,,,,3413,40.7047,-74.0794
14003,2001-03,New Mexico,0,,3034,4488,,147,0,,,,,,,,,,,,,,,,,,7669,32.7116,-104.396
14004,2001-03,New York,6579,,784,7254,,4,58,,,,,,,,,,,,,,,,,,14679,40.6403,-74.166
14005,2001-03,North Carolina,8729,,1285,12283,,108,0,,,,,,,,,,,,,,,,,,22405,35.1002,-78.9817
14006,2001-03,North Dakota,246,,485,1626,,13,2,,,,,,,,,,,,,,,,,,2372,47.8889,-97.0635
14007,2001-03,Ohio,0,,10033,14088,,547,0,,,,,,,,,,,,,,,,,,24668,39.1016,-84.5097
14008,2001-03,Oklahoma,0,,4698,7988,,311,7,,,,,,,,,,,,,,,,,,13004,35.7479,-95.3697
14009,2001-03,Oregon,65,,4479,7546,,234,0,,,,,,,,,,,,,,,,,,12324,45.5867,-122.587
14010,2001-03,Pennsylvania,347,,0,44140,,488,0,,,,,,,,,,,,,,,,,,44975,39.9325,-75.1745
14012,2001-03,Rhode Island,0,,383,317,,79,0,,,,,,,,,,,,,,,,,,779,41.8201,-71.4281
14013,2001-03,South Carolina,1516,,4274,4974,,95,0,,,,,,,,,,,,,,,,,,10859,32.7792,-80.2227
14014,2001-03,South Dakota,0,,725,2303,,38,0,,,,,,,,,,,,,,,,,,3066,43.3067,-100.581
14015,2001-03,Tennessee,0,,9914,10636,,327,1,,,,,,,,,,,,,,,,,,20878,35.1446,-85.2751
14016,2001-03,Texas,9577,,17463,25029,,913,2,,,,,,,,,,,,,,,,,,52984,35.2094,-101.852
14017,2001-03,Utah,0,,1703,3509,,83,0,,,,,,,,,,,,,,,,,,5295,40.7791,-111.942
14018,2001-03,Vermont,0,,543,1184,,23,0,,,,,,,,,,,,,,,,,,1750,43.6081,-73.2739
14020,2001-03,Virginia,0,,6864,8628,,153,0,,,,,,,,,,,,,,,,,,15645,36.9172,-76.2739
14021,2001-03,Washington,3091,,3655,6355,,168,9,,,,,,,,,,,,,,,,,,13278,46.8306,-122.252
14022,2001-03,West Virginia,0,,3791,7310,,205,0,,,,,,,,,,,,,,,,,,11306,38.416,-82.4205
14023,2001-03,Wisconsin,0,,4285,13691,,12,0,,,,,,,,,,,,,,,,,,17988,43.0694,-87.9049
14024,2001-03,Wyoming,199,,872,1599,,43,0,,,,,,,,,,,,,,,,,,2713,42.8973,-106.464
14025,2001-02,Alabama,0,,8560,9923,,345,0,,,,,,,,,,,,,,,,,,18828,32.4184,-86.2826
14026,2001-02,Alaska,0,,887,1379,,77,0,,,,,,,,,,,,,,,,,,2343,61.615,-149.619
14027,2001-02,Arizona,1154,,5978,5276,,280,12,,,,,,,,,,,,,,,,,,12700,33.5093,-112.074
14028,2001-02,Arkansas,602,,4932,9072,,310,0,,,,,,,,,,,,,,,,,,14916,35.9273,-89.919
14029,2001-02,California,21222,,16549,21133,,0,0,,,,,,,,,,,,,,,,,,58904,34.1477,-119.195
14030,2001-02,Colorado,0,,9704,13117,,865,0,,,,,,,,,,,,,,,,,,23686,38.9184,-104.712
14031,2001-02,Connecticut,6485,,0,0,,0,0,,,,,,,,,,,,,,,,,,6485,41.2024,-73.1981
14032,2001-02,Delaware,0,,433,632,,12,0,,,,,,,,,,,,,,,,,,1077,39.7454,-75.5726
14033,2001-02,District of Columbia,0,,1,0,,0,0,,,,,,,,,,,,,,,,,,1,38.831,-77.002
14034,2001-02,Florida,0,,11178,9795,,423,988,,,,,,,,,,,,,,,,,,22384,29.5533,-81.2302
14035,2001-02,Georgia,2857,,8465,9546,,287,7026,,,,,,,,,,,,,,,,,,28181,33.7689,-84.4215
14037,2001-02,Hawaii,587,,0,0,,0,0,,,,,,,,,,,,,,,,,,587,21.3186,-157.865
14038,2001-02,Idaho,0,,1585,3489,,114,614,,,,,,,,,,,,,,,,,,5802,42.5578,-114.471
14039,2001-02,Illinois,21642,,5512,6991,,177,0,,,,,,,,,,,,,,,,,,34322,41.6762,-87.6204
14040,2001-02,Indiana,5777,,3024,4593,,8,0,,,,,,,,,,,,,,,,,,13402,41.5779,-87.1563
14041,2001-02,Iowa,4338,,23,2719,,3,17,,,,,,,,,,,,,,,,,,7100,42.4876,-92.3412
14042,2001-02,Kansas,0,,2642,4583,,167,0,,,,,,,,,,,,,,,,,,7392,37.6779,-97.3495
14043,2001-02,Kentucky,0,,8668,11800,,487,0,,,,,,,,,,,,,,,,,,20955,38.0652,-84.5067
14044,2001-02,Louisiana,0,,6178,6507,,245,0,,,,,,,,,,,,,,,,,,12930,29.9668,-90.0188
14045,2001-02,Maine,0,,879,1690,,64,0,,,,,,,,,,,,,,,,,,2633,43.4564,-70.5447
14047,2001-02,Maryland,2560,,112,3670,,9,0,,,,,,,,,,,,,,,,,,6351,39.3342,-76.6844
14048,2001-02,Massachusetts,2771,,1225,900,,38,130,,,,,,,,,,,,,,,,,,5064,41.6942,-71.1366
14049,2001-02,Michigan,12875,,145,11727,,5,0,,,,,,,,,,,,,,,,,,24752,42.3819,-83.2819
14050,2001-02,Minnesota,3217,,2260,6303,,75,0,,,,,,,,,,,,,,,,,,11855,44.9918,-93.1702
14051,2001-02,Mississippi,0,,6188,7688,,236,0,,,,,,,,,,,,,,,,,,14112,33.6071,-88.659
14052,2001-02,Missouri,0,,3345,12460,,131,0,,,,,,,,,,,,,,,,,,15936,38.6167,-90.1936
14053,2001-02,Montana,2,,1492,3456,,124,2,,,,,,,,,,,,,,,,,,5076,45.776,-108.498
14054,2001-02,Nebraska,1222,,25,1659,,0,0,,,,,,,,,,,,,,,,,,2906,42.268,-96.8673
14055,2001-02,Nevada,0,,1923,1816,,129,0,,,,,,,,,,,,,,,,,,3868,36.1782,-115.064
14056,2001-02,New Hampshire,31,,1199,1490,,20,0,,,,,,,,,,,,,,,,,,2740,43.2465,-70.8627
14057,2001-02,New Jersey,0,,1112,1750,,34,1,,,,,,,,,,,,,,,,,,2897,40.7047,-74.0794
14058,2001-02,New Mexico,0,,2788,4575,,174,0,,,,,,,,,,,,,,,,,,7537,32.7116,-104.396
14059,2001-02,New York,4185,,749,6536,,8,27,,,,,,,,,,,,,,,,,,11505,40.6403,-74.166
14060,2001-02,North Carolina,9617,,1706,12905,,165,0,,,,,,,,,,,,,,,,,,24393,35.1002,-78.9817
14061,2001-02,North Dakota,159,,398,1318,,18,0,,,,,,,,,,,,,,,,,,1893,47.8889,-97.0635
14062,2001-02,Ohio,0,,9438,12781,,491,0,,,,,,,,,,,,,,,,,,22710,39.1016,-84.5097
14063,2001-02,Oklahoma,0,,5316,8934,,383,0,,,,,,,,,,,,,,,,,,14633,35.7479,-95.3697
14064,2001-02,Oregon,25,,3786,6475,,255,0,,,,,,,,,,,,,,,,,,10541,45.5867,-122.587
14065,2001-02,Pennsylvania,386,,0,35432,,410,0,,,,,,,,,,,,,,,,,,36228,39.9325,-75.1745
14067,2001-02,Rhode Island,0,,342,347,,86,0,,,,,,,,,,,,,,,,,,775,41.8201,-71.4281
14068,2001-02,South Carolina,1740,,5077,4972,,123,0,,,,,,,,,,,,,,,,,,11912,32.7792,-80.2227
14069,2001-02,South Dakota,0,,565,1767,,27,0,,,,,,,,,,,,,,,,,,2359,43.3067,-100.581
14070,2001-02,Tennessee,0,,9584,9726,,372,0,,,,,,,,,,,,,,,,,,19682,35.1446,-85.2751
14071,2001-02,Texas,5555,,18089,26287,,1083,3,,,,,,,,,,,,,,,,,,51017,35.2094,-101.852
14072,2001-02,Utah,0,,1822,3663,,89,0,,,,,,,,,,,,,,,,,,5574,40.7791,-111.942
14073,2001-02,Vermont,0,,530,913,,17,0,,,,,,,,,,,,,,,,,,1460,43.6081,-73.2739
14075,2001-02,Virginia,0,,6856,8204,,138,0,,,,,,,,,,,,,,,,,,15198,36.9172,-76.2739
14076,2001-02,Washington,2082,,3447,5796,,189,22,,,,,,,,,,,,,,,,,,11536,46.8306,-122.252
14077,2001-02,West Virginia,0,,3556,7064,,222,2,,,,,,,,,,,,,,,,,,10844,38.416,-82.4205
14078,2001-02,Wisconsin,0,,3461,9842,,9,0,,,,,,,,,,,,,,,,,,13312,43.0694,-87.9049
14079,2001-02,Wyoming,128,,834,1574,,62,0,,,,,,,,,,,,,,,,,,2598,42.8973,-106.464
14080,2001-01,Alabama,0,,7541,9904,,288,0,,,,,,,,,,,,,,,,,,17733,32.4184,-86.2826
14081,2001-01,Alaska,0,,853,1494,,61,1,,,,,,,,,,,,,,,,,,2409,61.615,-149.619
14082,2001-01,Arizona,761,,5113,4802,,227,376,,,,,,,,,,,,,,,,,,11279,33.5093,-112.074
14083,2001-01,Arkansas,578,,3701,8153,,237,0,,,,,,,,,,,,,,,,,,12669,35.9273,-89.919
14084,2001-01,California,14828,,21812,24292,,0,3,,,,,,,,,,,,,,,,,,60935,34.1477,-119.195
14085,2001-01,Colorado,0,,10068,12723,,861,2,,,,,,,,,,,,,,,,,,23654,38.9184,-104.712
14086,2001-01,Connecticut,7113,,1,0,,0,4,,,,,,,,,,,,,,,,,,7118,41.2024,-73.1981
